sensor_14,sensor_11,sensor_16,sensor_17,sensor_9,sensor_3,sensor_15,sensor_4
8101.25,42.03,0.02,333,8337.37,1354.92,9.3921,1131.27
8151.4,47.77,0.03,394,9074.54,1597.42,8.4771,1421.93
7886.17,37.11,0.02,309,8021.44,1267.66,10.9812,1055.88
8080.31,42.34,0.02,336,8367.35,1364.66,9.3569,1131.56
8098.28,42.43,0.02,332,8345.83,1362.13,9.4298,1130.84
7886.96,36.96,0.02,309,8027.34,1269.71,10.9988,1064.15
8148.51,48.06,0.03,395,9073.82,1591.51,8.508,1428.72
8094.36,42.33,0.02,333,8342.08,1363.55,9.4276,1140.42
7894.62,37.12,0.02,308,8025.44,1269.13,10.9839,1067.52
8150.52,47.82,0.03,395,9081.19,1597.0,8.4949,1420.57
8149.81,47.94,0.03,397,9088.14,1596.92,8.4822,1422.77
8077.28,44.68,0.03,369,8746.38,1489.42,9.3319,1264.67
8097.26,42.53,0.02,332,8347.7,1359.22,9.4372,1132.17
8096.32,42.43,0.02,332,8346.12,1362.32,9.3875,1146.36
8083.4,42.45,0.02,335,8372.08,1371.52,9.3979,1145.35
8077.69,44.7,0.03,368,8744.06,1488.33,9.3031,1259.63
8144.68,45.77,0.03,371,8804.6,1500.98,8.7247,1333.59
8143.63,45.89,0.03,371,8797.31,1515.45,8.7219,1323.06
8100.42,42.34,0.02,334,8345.05,1365.28,9.4387,1143.58
8076.49,44.87,0.03,367,8749.72,1488.97,9.3128,1263.03
8147.01,45.86,0.03,371,8800.09,1517.46,8.7552,1326.88
8103.66,42.66,0.02,334,8346.34,1358.19,9.4427,1139.56
8155.82,48.09,0.03,396,9081.58,1598.3,8.5549,1429.14
8101.49,42.69,0.02,332,8340.91,1368.97,9.4581,1147.42
8098.78,42.73,0.02,333,8343.01,1360.86,9.426,1147.05
8103.67,42.68,0.02,335,8347.9,1360.92,9.4064,1143.44
8150.07,48.12,0.03,397,9083.42,1604.02,8.4784,1435.69
8086.71,42.59,0.02,337,8382.98,1371.76,9.4307,1154.52
8145.54,46.3,0.03,373,8807.09,1517.09,8.7465,1336.66
7879.36,36.61,0.02,306,8008.94,1253.03,10.8506,1044.38
8136.53,44.98,0.03,368,8776.6,1498.49,8.6295,1308.43
8070.27,44.0,0.02,363,8720.26,1478.88,9.1441,1236.39
8091.02,41.82,0.02,330,8321.75,1352.06,9.3385,1117.13
7871.5,36.58,0.02,307,8020.1,1271.09,10.8609,1036.26
8062.76,44.23,0.02,365,8724.44,1476.82,9.187,1240.84
8134.88,45.22,0.03,369,8778.12,1494.32,8.6148,1303.89
8086.84,41.69,0.02,331,8326.35,1349.2,9.3177,1120.47
8132.2,45.08,0.03,367,8784.17,1492.61,8.6422,1295.57
8090.95,41.85,0.02,329,8319.87,1351.5,9.3298,1120.79
7874.82,36.59,0.02,307,8007.77,1259.1,10.8662,1038.3
8089.5,41.87,0.02,331,8320.9,1348.1,9.3525,1121.17
8134.48,45.12,0.03,369,8778.68,1496.99,8.6292,1304.9
8072.17,41.74,0.02,332,8354.27,1355.17,9.3215,1120.32
8133.06,45.33,0.03,370,8783.05,1498.05,8.6202,1294.65
8064.9,44.21,0.02,365,8717.09,1483.13,9.2149,1244.93
8074.42,41.64,0.02,333,8348.0,1358.33,9.278,1123.14
7877.14,36.49,0.02,307,8020.35,1257.4,10.8701,1045.66
8069.42,41.63,0.02,333,8349.36,1358.85,9.3509,1122.9
8137.11,45.21,0.03,369,8784.91,1500.41,8.6449,1293.86
8064.66,44.29,0.02,365,8722.76,1482.62,9.182,1247.56
8061.41,44.08,0.02,363,8724.38,1480.22,9.1756,1241.1
8090.87,41.8,0.02,330,8321.67,1349.5,9.3163,1116.23
8085.87,41.76,0.02,329,8322.4,1349.53,9.335,1111.81
7877.7,36.55,0.02,306,8007.65,1259.82,10.864,1050.44
7875.26,36.7,0.02,305,8008.58,1261.86,10.8961,1036.19
8134.28,45.06,0.03,369,8783.68,1496.15,8.6122,1300.18
8085.24,41.76,0.02,329,8319.88,1347.37,9.3188,1114.76
7876.5,36.44,0.02,306,8009.03,1257.55,10.8795,1034.78
8060.27,44.13,0.02,365,8722.52,1474.18,9.1888,1241.94
8084.08,41.8,0.02,330,8321.26,1353.57,9.3279,1119.26
8141.27,47.2,0.03,392,9054.41,1584.8,8.4222,1397.27
8063.58,44.35,0.02,366,8728.04,1485.29,9.1939,1244.73
8090.59,42.15,0.02,328,8327.25,1353.7,9.3322,1119.16
8138.65,45.24,0.03,369,8781.04,1495.95,8.6044,1297.49
8138.66,47.17,0.03,391,9060.06,1583.61,8.3955,1398.65
8088.89,41.83,0.02,330,8317.15,1346.97,9.3527,1120.59
8070.21,41.65,0.02,333,8351.27,1360.2,9.2906,1124.76
7879.35,36.4,0.02,306,8017.22,1258.2,10.8855,1042.99
8135.74,45.11,0.03,367,8783.2,1491.11,8.5912,1304.8
8088.28,42.02,0.02,329,8327.3,1350.36,9.356,1111.17
8072.5,43.99,0.02,364,8726.46,1469.99,9.1634,1243.87
8090.71,41.75,0.02,331,8317.44,1355.92,9.3229,1121.03
8085.83,41.89,0.02,330,8320.43,1349.93,9.3415,1113.63
8090.33,41.94,0.02,329,8319.32,1349.85,9.3232,1121.8
8147.57,47.26,0.03,392,9059.53,1574.29,8.4281,1399.38
8086.86,41.95,0.02,328,8316.16,1349.31,9.3863,1116.7
8088.8,41.93,0.02,329,8324.62,1347.84,9.293,1120.48
8070.86,41.66,0.02,333,8355.51,1359.02,9.2739,1120.41
7879.56,36.47,0.02,307,8012.32,1263.38,10.8751,1048.55
8144.14,47.11,0.03,392,9054.96,1581.67,8.3807,1399.25
7875.21,36.53,0.02,306,8013.63,1253.61,10.8293,1041.84
8066.37,44.26,0.02,363,8722.17,1473.59,9.181,1240.57
7871.63,36.55,0.02,306,8006.89,1260.63,10.8548,1034.05
8061.43,44.18,0.02,363,8725.38,1480.08,9.1853,1243.69
8089.86,41.93,0.02,331,8325.57,1347.27,9.3315,1121.18
7876.66,36.4,0.02,307,8018.05,1262.42,10.881,1038.34
8136.22,45.3,0.03,368,8780.2,1491.44,8.6417,1299.75
8147.63,47.09,0.03,391,9060.43,1590.31,8.4231,1398.48
8085.92,41.9,0.02,329,8334.96,1352.56,9.3678,1118.47
8061.49,44.2,0.02,363,8730.58,1484.24,9.1946,1240.83
8143.34,47.31,0.03,392,9063.03,1587.19,8.4195,1397.66
8137.83,45.07,0.03,368,8776.43,1498.49,8.6482,1296.43
8141.31,47.19,0.03,392,9056.73,1585.14,8.4111,1396.58
8090.69,41.95,0.02,331,8328.22,1360.12,9.3418,1123.55
8062.32,41.7,0.02,333,8349.12,1358.04,9.3012,1124.43
8129.79,45.25,0.03,369,8783.02,1501.13,8.6553,1299.85
8146.79,47.27,0.03,390,9059.99,1576.77,8.3825,1392.98
8142.11,47.14,0.03,393,9063.27,1581.77,8.4506,1400.5
8088.3,41.86,0.02,331,8328.9,1346.35,9.3327,1119.11
8134.65,47.29,0.03,391,9048.28,1584.42,8.4121,1398.44
8062.16,44.17,0.02,364,8720.77,1478.61,9.1805,1243.37
8132.97,45.1,0.03,369,8787.11,1498.69,8.6125,1303.36
8070.16,41.5,0.02,332,8354.37,1366.66,9.303,1123.48
8061.95,41.79,0.02,332,8353.3,1361.68,9.2895,1131.02
7876.4,36.46,0.02,307,8013.97,1255.56,10.8502,1041.45
8068.45,41.87,0.02,333,8350.66,1361.33,9.2857,1121.91
8069.33,44.09,0.02,364,8721.73,1478.6,9.1996,1241.14
8070.0,41.61,0.02,333,8346.76,1362.55,9.3116,1121.11
8073.15,41.79,0.02,332,8357.71,1366.89,9.2983,1124.93
8088.8,42.02,0.02,330,8325.72,1350.07,9.3394,1115.38
8146.35,47.27,0.03,393,9061.29,1581.24,8.3745,1401.07
8094.78,41.97,0.02,328,8324.09,1345.3,9.3421,1113.22
8087.06,42.01,0.02,328,8321.04,1352.13,9.3529,1124.42
8062.6,44.31,0.02,365,8722.78,1480.14,9.1901,1249.13
8138.25,47.34,0.03,392,9061.19,1579.88,8.4208,1403.79
8137.44,47.16,0.03,393,9058.08,1581.19,8.4048,1395.44
8082.18,41.87,0.02,330,8327.78,1345.2,9.3225,1122.82
8136.02,45.2,0.03,369,8774.44,1496.56,8.6436,1301.34
8061.81,44.29,0.02,366,8726.27,1485.74,9.1752,1243.5
8088.15,41.91,0.02,331,8324.61,1345.3,9.3498,1126.88
7870.12,36.59,0.02,306,8006.6,1257.95,10.8604,1048.44
8063.48,44.36,0.02,365,8727.98,1494.62,9.2025,1244.76
8068.6,41.63,0.02,334,8344.66,1365.03,9.2984,1127.74
7873.02,36.56,0.02,306,8020.76,1257.36,10.8755,1051.99
8068.13,44.18,0.02,364,8721.69,1486.8,9.2068,1245.84
8064.93,44.16,0.02,366,8729.36,1486.8,9.2006,1238.57
8084.75,41.82,0.02,329,8322.35,1343.83,9.3558,1115.08
8063.8,44.27,0.02,365,8720.0,1478.24,9.2137,1241.08
8092.04,42.11,0.02,329,8327.95,1350.61,9.3464,1116.74
8136.06,45.3,0.03,369,8776.24,1491.12,8.6207,1302.34
8065.58,44.22,0.02,365,8722.39,1483.0,9.2045,1247.96
8068.2,41.67,0.02,332,8348.4,1356.5,9.2682,1119.39
8072.64,41.97,0.02,334,8348.26,1359.25,9.2624,1127.02
8074.1,41.83,0.02,335,8353.53,1365.16,9.2974,1122.31
8055.55,44.21,0.02,364,8727.46,1481.63,9.1981,1245.03
7879.45,36.49,0.02,306,8015.23,1257.98,10.8909,1037.78
8083.21,42.03,0.02,331,8327.66,1345.81,9.3264,1126.21
8090.8,41.96,0.02,330,8322.09,1346.24,9.3301,1120.11
7879.01,36.57,0.02,307,8009.2,1263.37,10.8991,1054.49
8129.96,45.21,0.03,368,8776.7,1489.92,8.6468,1305.25
8135.05,45.37,0.03,369,8782.72,1498.58,8.6218,1303.97
8090.71,42.04,0.02,330,8318.07,1352.83,9.364,1122.9
8074.65,41.88,0.02,333,8350.54,1362.41,9.2902,1123.43
8069.4,41.96,0.02,333,8346.61,1361.44,9.3193,1125.48
8100.2,41.94,0.02,331,8320.23,1344.99,9.3832,1117.79
8061.68,44.26,0.02,364,8727.26,1487.87,9.1748,1245.37
8132.86,45.29,0.03,369,8786.88,1497.66,8.6592,1303.43
8135.27,45.29,0.03,369,8779.48,1495.3,8.64,1312.24
8087.31,41.83,0.02,330,8322.19,1353.84,9.3338,1132.73
8133.88,45.32,0.03,369,8773.6,1493.25,8.6539,1311.5
8069.49,41.96,0.02,333,8349.71,1370.1,9.294,1127.05
7872.87,36.6,0.02,306,8009.68,1268.49,10.9104,1051.38
8089.78,42.1,0.02,330,8324.57,1347.99,9.3642,1126.75
7876.39,36.59,0.02,308,8007.32,1254.21,10.8976,1040.92
8065.52,44.48,0.02,366,8724.07,1483.14,9.2499,1244.48
7873.33,36.69,0.02,307,8016.54,1261.89,10.8918,1049.66
8084.62,41.88,0.02,331,8331.64,1354.29,9.3601,1126.14
7877.32,36.62,0.02,307,8009.64,1260.54,10.876,1044.92
8084.08,42.04,0.02,331,8323.19,1349.53,9.3132,1128.34
8069.6,41.84,0.02,333,8362.45,1364.58,9.2854,1128.72
8085.98,42.03,0.02,330,8324.77,1348.08,9.3501,1125.26
8141.38,47.49,0.03,392,9054.18,1583.96,8.4234,1403.74
8140.22,47.31,0.03,393,9054.55,1587.62,8.4206,1399.63
8134.95,45.37,0.03,369,8780.99,1500.98,8.6645,1316.35
8136.41,45.3,0.03,369,8781.35,1508.94,8.6262,1306.87
8128.88,45.34,0.03,369,8779.44,1494.72,8.6124,1309.69
8088.85,42.08,0.02,331,8321.57,1353.57,9.3797,1126.59
8132.06,45.34,0.03,369,8780.96,1504.81,8.651,1311.47
8132.56,45.33,0.03,368,8784.12,1500.98,8.66,1305.75
8129.34,45.4,0.03,370,8777.58,1494.58,8.651,1306.69
8058.67,44.32,0.02,365,8724.54,1485.53,9.2198,1251.65
8064.46,44.55,0.02,365,8725.34,1487.36,9.2348,1248.16
8067.89,44.26,0.02,366,8731.04,1489.58,9.2059,1256.52
7875.28,36.69,0.02,308,8009.28,1263.36,10.9345,1050.6
8141.05,47.25,0.03,393,9058.23,1594.54,8.3871,1411.73
8072.24,41.88,0.02,335,8358.41,1371.96,9.3,1128.98
7869.72,36.61,0.02,308,8009.63,1257.07,10.8905,1044.01
8066.35,44.23,0.02,366,8726.22,1485.93,9.2276,1252.33
8084.39,42.02,0.02,329,8327.8,1358.09,9.3794,1122.33
8135.25,47.4,0.03,393,9066.39,1592.12,8.4356,1403.87
8083.18,42.11,0.02,331,8324.95,1355.4,9.3489,1128.21
8135.08,47.47,0.03,393,9060.44,1586.95,8.4577,1416.7
7874.83,36.71,0.02,308,8019.18,1258.5,10.9153,1053.44
7871.83,36.82,0.02,308,8015.55,1259.34,10.896,1052.34
8066.57,41.91,0.02,335,8348.71,1365.95,9.3443,1124.34
8060.27,44.41,0.02,365,8723.49,1486.9,9.2156,1254.94
8135.24,47.61,0.03,393,9056.53,1592.75,8.4374,1409.72
8087.32,42.15,0.02,331,8329.68,1349.09,9.4108,1129.3
8071.98,42.09,0.02,335,8355.17,1373.03,9.3562,1136.49
8065.56,42.13,0.02,335,8358.3,1370.38,9.3228,1138.78
8131.66,45.62,0.03,369,8780.27,1496.84,8.6579,1309.37
8137.51,47.6,0.03,394,9063.09,1592.93,8.4652,1412.9
8135.44,47.48,0.03,393,9062.52,1591.05,8.4748,1411.05
8082.56,42.22,0.02,331,8317.46,1350.71,9.3937,1135.16
8077.91,42.28,0.02,332,8318.78,1349.44,9.3813,1134.46
8084.51,42.25,0.02,332,8322.57,1354.82,9.3949,1132.1
8131.87,47.56,0.03,393,9056.71,1594.16,8.4407,1411.85
7881.03,36.99,0.02,307,8010.45,1265.36,10.9456,1048.42
8061.72,44.65,0.03,366,8726.21,1489.52,9.2652,1246.73
7871.21,36.87,0.02,308,8018.59,1264.22,10.9187,1054.55
8062.72,44.55,0.02,366,8731.1,1487.79,9.2492,1260.97
8132.04,45.61,0.03,371,8779.06,1505.75,8.7036,1318.5
8079.3,42.2,0.02,331,8319.37,1354.78,9.3926,1139.07
8064.02,44.6,0.03,366,8730.37,1482.64,9.2569,1262.33
8128.46,45.92,0.03,371,8782.06,1508.06,8.6886,1308.96
7874.03,37.0,0.02,307,8006.28,1264.23,10.9073,1051.16
8064.17,44.64,0.02,367,8726.17,1496.08,9.251,1256.87
8059.04,44.73,0.02,365,8729.13,1493.92,9.271,1256.75
8068.85,42.34,0.02,335,8354.57,1364.17,9.3915,1140.7
8083.42,42.36,0.02,331,8325.27,1356.1,9.417,1133.63
8067.54,42.1,0.02,336,8352.19,1374.12,9.384,1142.12
8066.94,42.23,0.02,335,8351.76,1369.35,9.377,1130.47
8064.57,42.16,0.02,334,8348.46,1373.42,9.3854,1140.51
8126.77,45.63,0.03,371,8781.4,1500.91,8.7018,1326.12
8082.51,42.21,0.02,332,8325.22,1364.66,9.4252,1130.18
7877.77,36.95,0.02,309,8008.26,1261.08,10.9817,1064.87
8085.6,42.24,0.02,333,8321.43,1355.94,9.4592,1137.32
7879.62,37.07,0.02,309,8000.96,1264.91,10.9732,1055.86
8123.82,46.03,0.03,372,8782.18,1505.16,8.7088,1326.73
8131.0,47.94,0.03,395,9062.0,1593.02,8.4616,1429.56
8071.98,42.14,0.02,336,8353.57,1373.2,9.3942,1142.48
8055.3,44.74,0.03,368,8729.85,1493.33,9.3029,1263.32
8058.86,44.89,0.03,367,8723.74,1490.31,9.2393,1270.11
8129.43,47.88,0.03,395,9047.3,1603.8,8.4597,1423.36
8138.13,48.06,0.03,396,9057.48,1583.01,8.4908,1425.46
8134.9,48.01,0.03,397,9059.22,1592.93,8.5376,1423.11
8127.88,45.92,0.03,372,8776.59,1508.78,8.7338,1323.32
8133.93,48.0,0.03,394,9051.85,1605.81,8.5413,1423.34
8079.05,42.67,0.02,334,8328.0,1363.1,9.4587,1137.24
8081.08,42.59,0.02,332,8317.56,1360.96,9.4417,1137.95
8056.97,44.87,0.03,369,8724.08,1487.58,9.3067,1275.9
8064.1,42.52,0.02,335,8352.1,1369.73,9.4501,1146.22
8056.67,45.04,0.03,369,8730.35,1495.13,9.3467,1271.82
8063.81,42.53,0.02,337,8359.68,1375.59,9.4242,1151.46
8056.04,44.97,0.03,370,8729.67,1492.73,9.3088,1268.59
7873.66,37.21,0.02,309,8011.47,1268.78,11.0171,1068.93
8126.01,45.35,0.03,371,8771.89,1506.76,8.6733,1310.18
8069.27,41.79,0.02,335,8351.96,1366.08,9.3201,1130.8
8078.04,42.2,0.02,332,8320.36,1354.56,9.3412,1126.28
8063.79,44.38,0.02,365,8722.03,1486.52,9.2271,1254.52
8125.03,45.59,0.03,370,8781.83,1499.55,8.6496,1315.05
8086.33,42.14,0.02,330,8319.31,1350.68,9.3469,1132.26
8068.31,42.1,0.02,335,8350.18,1361.09,9.3179,1137.77
8078.87,42.05,0.02,332,8325.52,1350.12,9.3979,1125.86
8065.37,42.02,0.02,334,8342.14,1372.72,9.3449,1127.05
8062.04,44.54,0.02,364,8731.28,1491.0,9.2563,1256.28
8087.84,42.25,0.02,332,8322.71,1348.92,9.4048,1127.51
8059.77,44.54,0.02,366,8722.02,1484.7,9.2635,1249.55
8123.96,45.48,0.03,369,8771.11,1505.43,8.6597,1307.04
8059.65,44.41,0.02,365,8717.95,1493.34,9.2337,1250.23
8068.29,41.92,0.02,334,8344.94,1365.85,9.3619,1135.19
7868.86,36.71,0.02,308,7995.97,1261.39,10.9145,1045.5
8063.17,44.47,0.02,366,8714.3,1486.21,9.2059,1258.04
8079.11,42.0,0.02,330,8321.47,1351.35,9.3849,1125.97
8064.12,42.2,0.02,333,8346.59,1373.61,9.3145,1134.85
8054.53,44.28,0.03,367,8724.14,1481.5,9.2832,1253.39
8062.45,41.79,0.02,334,8355.31,1369.25,9.3258,1132.93
8133.09,47.65,0.03,394,9044.3,1590.92,8.4189,1411.53
8084.53,42.2,0.02,330,8319.42,1355.36,9.3886,1129.72
8071.96,41.85,0.02,332,8353.47,1364.08,9.357,1133.74
8057.51,44.51,0.02,366,8718.78,1485.03,9.219,1244.67
7870.32,36.85,0.02,308,8006.04,1271.79,10.9184,1055.1
8129.51,45.46,0.03,371,8774.98,1499.39,8.6671,1316.32
8052.5,41.88,0.02,335,8351.9,1366.96,9.3418,1131.4
8125.72,45.64,0.03,371,8773.22,1503.47,8.6605,1308.1
8085.51,42.09,0.02,331,8312.62,1359.49,9.3762,1134.11
7875.53,36.79,0.02,308,8008.75,1260.42,10.9453,1050.93
8133.13,47.58,0.03,393,9047.28,1592.62,8.439,1408.1
8059.6,44.31,0.02,365,8720.06,1490.83,9.2129,1255.01
8083.21,42.14,0.02,330,8320.58,1359.83,9.3617,1122.02
7866.61,36.77,0.02,308,8008.51,1259.45,10.8521,1053.04
7876.21,36.87,0.02,307,8009.53,1258.28,10.9377,1052.68
8077.59,42.18,0.02,332,8314.4,1354.14,9.3913,1128.78
8127.94,45.59,0.03,369,8781.91,1503.51,8.6637,1308.3
8135.65,47.56,0.03,393,9054.16,1591.3,8.4791,1410.72
8056.29,44.46,0.02,365,8718.25,1484.56,9.2716,1254.98
7869.7,36.88,0.02,308,8011.67,1264.45,10.9174,1050.8
7873.24,36.91,0.02,308,8007.33,1267.93,10.9112,1048.71
7872.67,36.88,0.02,307,8008.88,1259.92,10.9068,1052.13
8060.15,41.91,0.02,336,8351.84,1366.93,9.3344,1129.68
8069.27,42.08,0.02,335,8341.69,1366.69,9.3283,1126.7
7875.05,36.91,0.02,308,8004.64,1258.65,10.9124,1060.44
8083.45,42.24,0.02,331,8321.1,1360.05,9.3989,1127.9
7874.42,36.74,0.02,307,8005.03,1258.15,10.869,1048.06
8082.93,42.24,0.02,331,8317.45,1351.36,9.3644,1126.04
8136.65,47.67,0.03,392,9055.3,1591.21,8.4599,1415.71
8124.54,45.44,0.03,369,8775.44,1496.28,8.6172,1310.58
8077.61,42.19,0.02,330,8324.84,1350.98,9.3499,1135.62
7870.19,36.97,0.02,306,8011.03,1262.62,10.9327,1050.99
8135.53,47.63,0.03,394,9059.83,1582.74,8.4392,1408.02
8137.52,47.64,0.03,393,9056.75,1590.15,8.4234,1405.69
8083.39,42.17,0.02,331,8320.67,1361.23,9.3851,1121.23
8066.23,41.99,0.02,334,8347.14,1362.45,9.342,1129.8
8132.79,47.61,0.03,393,9057.79,1594.84,8.4342,1410.73
8081.98,42.08,0.02,331,8321.93,1354.59,9.352,1128.99
8128.97,45.59,0.03,369,8782.19,1503.74,8.6667,1318.5
8064.79,42.05,0.02,336,8348.61,1368.37,9.3256,1133.69
8080.76,42.06,0.02,331,8319.58,1354.06,9.3924,1127.87
8080.89,42.2,0.02,332,8326.77,1359.76,9.3842,1127.78
8083.56,42.3,0.02,331,8325.45,1356.63,9.4161,1132.58
8077.43,42.22,0.02,330,8313.8,1352.42,9.3762,1131.55
7875.34,36.79,0.02,306,8003.86,1266.93,10.9483,1052.22
8134.77,47.52,0.03,395,9048.46,1598.01,8.4449,1420.22
8134.3,47.61,0.03,394,9064.1,1591.85,8.4438,1410.62
8125.04,45.59,0.03,371,8775.86,1504.39,8.6625,1309.42
8066.13,42.14,0.02,335,8351.06,1365.36,9.3098,1132.14
8135.27,47.5,0.03,392,9064.88,1591.57,8.4138,1406.69
8059.93,44.49,0.02,366,8722.06,1486.65,9.2396,1259.89
8081.9,42.28,0.02,331,8319.85,1353.86,9.3833,1130.32
8085.13,42.19,0.02,330,8321.2,1353.19,9.3806,1131.57
8131.09,45.5,0.03,370,8779.11,1504.28,8.694,1312.69
8087.1,42.21,0.02,331,8321.44,1352.86,9.4123,1133.04
8064.33,42.11,0.02,332,8354.97,1368.59,9.3451,1128.97
7875.96,36.81,0.02,308,8015.25,1258.87,10.9221,1045.95
7873.94,36.83,0.02,308,8008.92,1260.77,10.9149,1050.55
8133.5,47.75,0.03,393,9061.47,1590.85,8.4257,1414.63
8129.42,45.55,0.03,370,8784.68,1499.34,8.6887,1309.52
8080.73,42.25,0.02,333,8323.07,1355.62,9.3919,1126.35
8079.73,42.26,0.02,332,8326.21,1350.01,9.3645,1126.84
8068.6,42.06,0.02,334,8352.94,1367.42,9.3349,1138.7
7867.68,36.77,0.02,309,8013.1,1265.79,10.9254,1057.07
8082.4,42.27,0.02,333,8324.7,1357.16,9.3913,1128.4
8088.36,42.13,0.02,332,8322.43,1351.31,9.3994,1133.94
7876.58,36.89,0.02,307,8014.34,1268.43,10.9208,1056.53
8086.63,42.22,0.02,331,8318.49,1351.08,9.413,1131.53
8136.68,47.59,0.03,393,9056.66,1592.1,8.4329,1409.91
8082.08,42.25,0.02,330,8319.19,1346.07,9.3843,1116.99
8122.81,45.47,0.03,370,8782.27,1497.04,8.6615,1318.45
8081.49,42.04,0.02,331,8319.31,1352.12,9.392,1130.2
8136.02,45.42,0.03,370,8777.59,1500.51,8.6677,1311.31
8070.13,41.96,0.02,334,8348.44,1366.53,9.3078,1134.56
8083.16,42.34,0.02,331,8324.8,1360.55,9.3926,1132.45
8086.04,42.21,0.02,332,8321.61,1351.37,9.3922,1121.74
8068.48,41.9,0.02,335,8348.74,1363.54,9.3449,1129.87
8069.23,42.04,0.02,335,8352.47,1366.07,9.3298,1123.63
8060.09,44.64,0.02,365,8729.45,1481.11,9.2442,1255.36
8087.01,41.97,0.02,329,8324.89,1356.46,9.365,1127.38
7872.34,36.7,0.02,308,8011.94,1261.97,10.903,1051.58
8085.26,42.07,0.02,331,8317.51,1354.18,9.3779,1134.59
8058.88,44.28,0.02,365,8725.02,1483.03,9.2253,1251.56
7873.96,37.03,0.02,307,8015.4,1263.11,10.8945,1052.4
7880.17,36.97,0.02,307,8012.68,1260.88,10.936,1055.81
8139.29,47.67,0.03,394,9056.68,1591.17,8.4307,1411.46
8082.39,42.16,0.02,330,8317.09,1356.74,9.3963,1126.86
7879.83,36.92,0.02,308,8018.81,1259.05,10.8914,1052.29
8131.84,45.59,0.03,369,8780.84,1515.37,8.6774,1310.82
7873.77,36.72,0.02,307,8012.0,1257.46,10.9205,1051.87
8131.96,45.65,0.03,370,8778.36,1500.51,8.6904,1314.62
8059.32,44.61,0.03,366,8722.48,1491.86,9.2539,1255.72
8060.53,44.41,0.03,368,8728.68,1478.35,9.2288,1256.08
7881.0,36.97,0.02,310,8015.08,1261.38,10.9109,1054.25
8082.82,42.15,0.02,332,8328.0,1358.38,9.3894,1130.99
8065.9,42.0,0.02,333,8352.71,1368.66,9.3126,1135.35
8134.36,47.65,0.03,394,9055.83,1598.2,8.4693,1414.56
8086.9,42.13,0.02,332,8320.66,1351.44,9.4067,1137.09
8082.35,42.2,0.02,331,8328.92,1359.4,9.3974,1128.94
8065.33,44.46,0.02,366,8725.4,1487.5,9.2768,1257.2
8064.15,44.63,0.02,367,8726.38,1481.33,9.2554,1259.88
8059.66,44.62,0.02,365,8721.46,1485.96,9.2245,1254.64
8132.11,45.48,0.03,369,8778.87,1512.25,8.6812,1313.39
7877.49,37.01,0.02,309,8013.73,1270.45,10.9362,1052.5
8132.3,45.64,0.03,370,8781.58,1500.74,8.6656,1317.79
8086.99,42.24,0.02,332,8328.4,1354.37,9.4048,1130.37
7876.51,36.82,0.02,307,8015.69,1264.49,10.9162,1050.41
8065.99,44.4,0.02,366,8726.94,1484.31,9.2185,1255.9
8084.76,42.19,0.02,332,8327.46,1357.08,9.4064,1136.73
8066.45,42.24,0.02,334,8350.58,1367.1,9.31,1137.23
8134.18,45.49,0.03,369,8783.84,1502.93,8.6855,1315.02
8132.7,45.55,0.03,371,8777.27,1504.57,8.6636,1312.99
8136.55,45.53,0.03,372,8778.42,1505.47,8.6558,1311.95
7873.65,36.89,0.02,308,8018.13,1261.09,10.9018,1048.95
8139.3,47.75,0.03,393,9071.09,1592.52,8.4162,1405.79
8130.1,45.61,0.03,371,8791.05,1510.72,8.7384,1318.89
8135.28,45.39,0.03,370,8788.39,1501.37,8.6751,1310.39
8140.8,47.86,0.03,394,9058.4,1593.57,8.4237,1413.16
8126.65,45.69,0.03,369,8782.01,1508.87,8.7015,1312.89
8059.66,44.42,0.02,367,8728.38,1481.79,9.2243,1253.83
8125.15,45.74,0.03,371,8780.28,1502.21,8.6812,1313.85
8137.17,45.6,0.03,371,8776.81,1503.92,8.6902,1313.49
8085.4,42.17,0.02,332,8330.41,1353.97,9.4203,1131.38
8068.94,44.6,0.02,367,8721.31,1493.21,9.2729,1252.57
8064.38,44.44,0.02,366,8733.51,1493.7,9.2546,1263.83
8130.92,45.56,0.03,370,8786.68,1499.53,8.6598,1316.01
8088.19,42.25,0.02,332,8326.27,1359.61,9.3828,1131.15
8069.79,42.11,0.02,335,8350.19,1362.04,9.3526,1134.3
8133.22,45.53,0.03,371,8780.86,1503.66,8.6769,1312.86
8089.88,42.06,0.02,330,8329.59,1355.32,9.4043,1132.39
7875.88,36.76,0.02,309,8019.85,1264.82,10.935,1053.75
8135.2,45.58,0.03,371,8781.94,1510.67,8.663,1311.19
8063.79,44.51,0.02,366,8738.76,1483.64,9.2628,1252.27
7878.5,36.82,0.02,308,8014.64,1264.34,10.9651,1055.11
7876.28,36.86,0.02,309,8017.63,1269.22,10.9541,1054.09
7881.89,36.96,0.02,307,8014.29,1259.94,10.9219,1049.28
8143.67,47.64,0.03,393,9063.02,1593.9,8.4145,1407.87
8136.98,47.71,0.03,393,9065.57,1591.67,8.4676,1412.01
8064.87,44.37,0.02,365,8726.31,1486.95,9.257,1261.23
7876.62,36.87,0.02,309,8008.1,1267.07,10.9233,1054.15
8135.01,45.65,0.03,369,8792.6,1508.28,8.6553,1316.74
8084.65,42.4,0.02,332,8322.35,1348.81,9.3761,1134.04
