sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_17,sensor_18,sensor_20,sensor_21
462.54,537.42,1261.71,1051.02,7.05,9.02,175.93,1915.38,8016.71,0.94,36.69,164.88,306,1915,14.36,8.5914
518.67,641.86,1581.48,1401.23,14.62,21.61,553.91,2388.02,9063.12,1.3,47.33,522.43,393,2388,38.93,23.4226
445.0,549.61,1356.92,1121.59,3.91,5.71,138.92,2212.0,8328.02,1.02,41.78,131.28,331,2212,10.5,6.3874
462.54,536.31,1258.33,1042.46,7.05,9.03,175.16,1915.47,8018.83,0.94,36.62,164.2,308,1915,14.46,8.5791
518.67,642.07,1582.67,1397.29,14.62,21.61,553.75,2388.05,9057.26,1.3,47.47,521.8,392,2388,39.09,23.3316
449.44,555.45,1361.86,1130.87,5.48,8.0,194.68,2222.98,8351.01,1.02,41.84,183.04,333,2223,14.77,8.9959
449.44,556.07,1352.91,1125.02,5.48,8.0,194.15,2223.05,8355.9,1.02,41.91,183.14,332,2223,14.8,8.8659
449.44,555.73,1366.51,1127.34,5.48,8.0,193.25,2223.05,8357.33,1.02,41.96,182.83,334,2223,14.92,8.9127
462.54,536.85,1258.24,1051.67,7.05,9.03,175.38,1915.41,8015.36,0.94,36.69,164.31,306,1915,14.42,8.505
518.67,641.94,1590.61,1404.91,14.62,21.61,554.47,2388.0,9068.83,1.3,47.22,521.73,393,2388,38.89,23.2962
445.0,549.7,1348.97,1126.19,3.91,5.71,138.69,2212.0,8324.36,1.02,41.89,130.38,330,2212,10.62,6.4306
449.44,555.13,1363.07,1124.9,5.48,8.0,194.79,2223.07,8360.5,1.02,41.67,183.22,333,2223,14.84,8.9435
445.0,549.41,1356.94,1119.7,3.91,5.71,138.66,2212.02,8321.07,1.02,42.08,131.52,329,2212,10.49,6.3798
489.05,604.56,1499.92,1308.67,10.52,15.49,394.85,2318.9,8792.61,1.26,45.51,371.99,369,2319,28.49,17.1921
518.67,641.93,1593.41,1399.09,14.62,21.61,553.85,2388.04,9055.45,1.3,47.46,522.08,394,2388,38.94,23.4258
489.05,604.56,1496.63,1306.89,10.52,15.49,395.26,2318.94,8788.02,1.26,45.26,371.66,369,2319,28.72,17.2036
489.05,604.64,1503.4,1301.65,10.52,15.49,395.39,2318.91,8789.12,1.26,45.43,371.3,370,2319,28.55,17.1206
445.0,548.98,1347.97,1131.24,3.91,5.72,139.13,2211.94,8325.31,1.02,42.04,130.68,330,2212,10.67,6.383
462.54,536.53,1272.34,1038.44,7.05,9.03,176.0,1915.42,8012.43,0.94,36.65,164.35,306,1915,14.34,8.5538
489.05,604.73,1500.37,1302.29,10.52,15.49,394.85,2318.93,8782.6,1.26,45.32,371.75,369,2319,28.38,17.1072
449.44,555.65,1367.54,1132.18,5.48,8.0,194.85,2223.02,8352.62,1.02,41.67,183.91,336,2223,14.95,8.8141
445.0,549.28,1349.37,1124.01,3.91,5.72,138.57,2211.95,8338.7,1.02,42.16,130.5,330,2212,10.55,6.3907
491.19,607.0,1475.68,1253.14,9.35,13.65,334.3,2324.02,8725.61,1.08,44.19,314.92,364,2324,24.47,14.731
445.0,549.94,1346.06,1126.92,3.91,5.72,138.99,2211.95,8325.09,1.02,42.06,131.09,332,2212,10.51,6.4646
518.67,642.29,1584.29,1401.66,14.62,21.61,553.76,2388.08,9064.74,1.3,47.39,521.53,393,2388,38.85,23.3166
491.19,607.39,1482.08,1247.38,9.35,13.65,335.17,2323.97,8733.62,1.07,44.3,315.37,364,2324,24.48,14.7601
491.19,607.26,1485.89,1252.69,9.35,13.65,334.77,2324.01,8726.87,1.08,44.37,315.3,366,2324,24.39,14.6701
491.19,607.55,1485.92,1245.46,9.35,13.65,334.33,2323.97,8728.96,1.08,44.52,314.96,365,2324,24.55,14.6435
449.44,555.95,1369.26,1127.45,5.48,8.0,194.33,2223.07,8357.52,1.02,41.9,183.08,334,2223,14.7,8.9564
462.54,537.14,1260.89,1050.55,7.05,9.03,175.22,1915.45,8015.78,0.94,36.57,164.42,307,1915,14.25,8.4508
462.54,536.7,1261.16,1044.64,7.05,9.03,176.22,1915.45,8021.78,0.94,36.67,164.71,306,1915,14.27,8.6739
445.0,549.72,1350.89,1129.57,3.91,5.72,138.3,2211.99,8328.52,1.02,42.15,130.6,331,2212,10.62,6.3889
489.05,605.04,1496.39,1306.99,10.52,15.49,394.57,2318.85,8784.88,1.26,45.5,371.73,368,2319,28.86,17.2148
462.54,535.95,1258.27,1045.46,7.05,9.03,175.61,1915.4,8019.37,0.94,36.65,164.47,307,1915,14.08,8.6909
449.44,555.74,1361.93,1122.85,5.48,8.0,195.03,2223.02,8354.15,1.02,41.67,183.37,334,2223,14.82,8.8346
449.44,555.72,1357.94,1128.11,5.48,8.0,194.57,2223.02,8358.38,1.02,41.75,183.2,334,2223,14.9,8.8911
518.67,642.31,1584.53,1403.42,14.62,21.61,554.3,2388.07,9062.1,1.3,47.48,521.71,393,2388,38.78,23.3211
445.0,549.01,1355.05,1117.09,3.91,5.72,138.33,2211.97,8334.5,1.02,42.0,130.29,330,2212,10.68,6.4
491.19,607.63,1491.17,1255.91,9.35,13.65,335.2,2323.97,8721.33,1.08,44.39,315.04,363,2324,24.51,14.6734
518.67,642.72,1591.15,1398.38,14.62,21.61,553.61,2388.08,9062.13,1.3,47.46,521.75,392,2388,39.02,23.3916
462.54,537.16,1257.8,1051.06,7.05,9.03,175.88,1915.36,8017.52,0.94,36.81,164.61,307,1915,14.27,8.5174
491.19,607.19,1484.3,1244.81,9.35,13.66,334.24,2323.96,8729.89,1.08,44.24,315.15,364,2324,24.67,14.6495
462.54,536.09,1261.05,1042.41,7.05,9.03,175.55,1915.4,8019.13,0.94,36.74,164.64,306,1915,14.25,8.5132
489.05,605.15,1503.71,1308.71,10.52,15.49,394.78,2318.86,8782.87,1.26,45.45,371.38,369,2319,28.42,17.1563
491.19,607.12,1480.37,1245.02,9.35,13.65,334.74,2323.98,8723.56,1.08,44.17,315.16,364,2324,24.42,14.6713
449.44,555.62,1365.28,1132.69,5.48,8.0,194.31,2223.06,8351.18,1.02,41.68,182.89,335,2223,14.85,8.8191
449.44,555.54,1364.02,1129.33,5.48,8.0,194.28,2223.07,8355.17,1.02,41.74,183.38,334,2223,15.03,8.9218
518.67,642.35,1589.51,1402.04,14.62,21.61,554.19,2388.02,9060.46,1.3,47.57,521.77,394,2388,38.75,23.3389
489.05,604.95,1500.49,1313.67,10.52,15.49,394.31,2318.98,8787.4,1.26,45.38,372.01,367,2319,28.66,17.1463
518.67,642.72,1590.79,1395.82,14.62,21.61,553.51,2388.1,9060.53,1.3,47.36,521.89,393,2388,38.9,23.3135
491.19,607.34,1479.5,1252.08,9.35,13.65,335.4,2324.02,8733.31,1.08,44.3,314.87,365,2324,24.56,14.6316
462.54,536.74,1262.54,1044.52,7.05,9.03,175.36,1915.32,8006.25,0.94,36.66,164.35,308,1915,14.27,8.5572
518.67,642.41,1592.71,1411.27,14.62,21.61,554.04,2388.05,9054.84,1.3,47.24,521.73,392,2388,38.83,23.3208
489.05,604.78,1497.74,1312.41,10.52,15.49,394.81,2318.9,8784.49,1.26,45.31,371.83,370,2319,28.48,17.0891
462.54,536.63,1258.09,1048.21,7.05,9.03,175.32,1915.38,8013.06,0.94,36.71,164.67,306,1915,14.03,8.554
449.44,555.62,1363.69,1136.58,5.48,8.0,194.86,2223.08,8353.05,1.03,41.82,183.53,333,2223,14.87,8.9503
491.19,607.63,1485.02,1251.23,9.35,13.66,334.29,2323.95,8728.37,1.08,44.26,314.69,365,2324,24.58,14.6742
445.0,549.7,1348.66,1122.82,3.91,5.72,138.69,2211.96,8325.44,1.02,41.98,130.38,329,2212,10.48,6.2516
491.19,607.28,1487.68,1245.23,9.35,13.66,335.63,2323.91,8730.34,1.08,44.24,315.11,363,2324,24.63,14.7209
445.0,549.62,1351.0,1131.5,3.91,5.71,138.76,2211.96,8329.97,1.02,42.15,130.75,331,2212,10.66,6.3248
491.19,607.6,1492.83,1253.62,9.35,13.66,335.09,2323.98,8725.06,1.07,44.47,315.36,365,2324,24.48,14.6395
445.0,549.26,1354.69,1119.17,3.91,5.72,138.12,2211.95,8332.03,1.02,42.05,130.56,331,2212,10.52,6.4155
462.54,537.08,1264.92,1048.47,7.05,9.02,175.51,1915.42,8015.93,0.94,36.69,164.39,308,1915,14.26,8.553
445.0,548.92,1359.16,1129.06,3.91,5.71,138.36,2211.97,8323.98,1.02,42.1,130.63,331,2212,10.79,6.3324
445.0,549.77,1350.01,1123.89,3.91,5.72,138.64,2211.98,8328.49,1.02,41.9,130.46,331,2212,10.71,6.3342
491.19,606.91,1480.09,1252.92,9.35,13.66,335.46,2324.02,8725.42,1.07,44.37,314.95,366,2324,24.51,14.6737
445.0,549.52,1345.73,1125.91,3.91,5.71,138.91,2212.01,8320.74,1.02,42.07,130.23,332,2212,10.59,6.4038
445.0,549.88,1350.15,1122.21,3.91,5.71,138.75,2211.92,8326.38,1.02,41.98,130.75,330,2212,10.69,6.4249
445.0,549.45,1345.36,1126.82,3.91,5.71,138.18,2211.98,8324.56,1.02,42.09,130.54,331,2212,10.71,6.3943
445.0,549.69,1351.38,1126.28,3.91,5.72,139.29,2211.91,8316.66,1.02,41.87,130.93,331,2212,10.51,6.424
445.0,548.65,1348.37,1126.21,3.91,5.72,138.9,2211.9,8322.03,1.02,42.18,130.77,331,2212,10.71,6.3108
462.54,536.69,1261.44,1043.01,7.05,9.03,175.54,1915.42,8013.68,0.94,36.77,164.32,308,1915,14.35,8.5019
445.0,549.75,1359.95,1130.12,3.91,5.72,139.07,2211.95,8333.96,1.02,42.1,130.31,331,2212,10.67,6.3314
445.0,550.15,1357.91,1121.38,3.91,5.71,139.19,2211.98,8324.47,1.02,42.16,130.57,332,2212,10.84,6.4566
445.0,549.47,1353.04,1122.47,3.91,5.72,138.63,2211.97,8332.53,1.02,42.15,130.77,332,2212,10.59,6.4328
449.44,555.5,1365.86,1126.3,5.48,8.0,194.76,2223.03,8354.56,1.02,42.04,182.89,334,2223,14.81,8.9205
489.05,604.96,1497.03,1314.11,10.52,15.49,394.18,2318.9,8781.78,1.26,45.41,371.31,369,2319,28.54,17.0851
489.05,604.88,1502.2,1310.92,10.52,15.49,394.48,2318.94,8781.78,1.26,45.46,371.09,368,2319,28.56,17.2111
445.0,549.38,1351.92,1119.26,3.91,5.72,138.26,2211.94,8327.79,1.02,42.04,130.1,330,2212,10.55,6.3004
449.44,555.01,1362.03,1130.84,5.48,8.0,195.01,2223.0,8356.01,1.02,42.09,183.12,334,2223,14.91,8.872
462.54,536.97,1260.27,1052.69,7.05,9.03,175.14,1915.33,8015.17,0.94,36.82,164.64,307,1915,14.16,8.5764
445.0,549.25,1353.18,1123.46,3.91,5.72,138.69,2211.9,8327.19,1.02,42.12,130.74,330,2212,10.58,6.3005
462.54,536.83,1256.32,1050.8,7.05,9.02,175.99,1915.36,8017.16,0.94,37.03,164.63,307,1915,14.27,8.5777
445.0,549.43,1354.93,1121.61,3.91,5.71,138.89,2211.94,8324.58,1.02,42.16,130.35,331,2212,10.59,6.2226
491.19,607.4,1478.8,1248.81,9.35,13.66,334.89,2323.95,8720.83,1.08,44.32,315.06,365,2324,24.51,14.7348
445.0,549.8,1355.36,1122.92,3.91,5.71,138.3,2211.93,8328.79,1.02,42.17,130.75,333,2212,10.68,6.3179
518.67,642.88,1588.47,1407.4,14.62,21.61,553.79,2388.06,9059.27,1.3,47.38,520.82,393,2388,38.81,23.2182
462.54,536.99,1265.61,1055.05,7.05,9.03,175.68,1915.38,8010.05,0.94,36.69,164.23,307,1915,14.35,8.5528
462.54,536.85,1263.11,1050.22,7.05,9.02,174.3,1915.34,8013.85,0.94,36.88,164.76,308,1915,14.06,8.5463
445.0,549.61,1357.56,1125.65,3.91,5.72,139.01,2211.92,8321.38,1.02,41.96,130.41,330,2212,10.44,6.2943
491.19,607.66,1487.37,1251.7,9.35,13.66,334.15,2324.0,8729.22,1.08,44.4,315.18,366,2324,24.49,14.6412
462.54,536.82,1268.95,1052.47,7.05,9.03,176.44,1915.35,8014.27,0.94,36.97,164.18,308,1915,14.51,8.5427
491.19,607.03,1480.01,1249.19,9.35,13.66,334.93,2324.02,8725.01,1.08,44.54,314.67,365,2324,24.52,14.6961
489.05,604.85,1504.02,1312.14,10.52,15.49,394.29,2318.92,8778.56,1.26,45.47,371.74,370,2319,28.46,17.1299
449.44,555.59,1367.54,1129.91,5.48,8.0,194.13,2222.95,8351.45,1.02,42.05,183.34,335,2223,14.67,8.8733
491.19,607.7,1485.06,1254.02,9.35,13.66,334.0,2324.04,8723.77,1.08,44.48,314.58,365,2324,24.55,14.6797
445.0,549.72,1356.56,1129.82,3.91,5.72,139.12,2211.9,8322.32,1.02,42.16,130.43,331,2212,10.41,6.3834
518.67,642.62,1591.05,1411.9,14.62,21.61,553.96,2388.09,9067.14,1.3,47.63,521.34,392,2388,38.69,23.2674
518.67,642.83,1590.26,1413.71,14.62,21.61,553.95,2388.07,9051.33,1.3,47.44,521.9,394,2388,38.96,23.3216
518.67,642.36,1592.76,1413.3,14.62,21.61,553.56,2388.18,9059.21,1.3,47.44,521.58,393,2388,38.67,23.3007
518.67,642.84,1593.94,1404.27,14.62,21.61,553.71,2388.12,9056.24,1.3,47.73,521.23,394,2388,38.75,23.236
462.54,536.7,1260.93,1052.72,7.05,9.03,174.83,1915.31,8008.01,0.94,36.95,164.86,308,1915,14.33,8.4747
462.54,536.62,1254.79,1052.45,7.05,9.03,175.65,1915.33,8013.0,0.94,36.72,164.69,308,1915,14.47,8.4075
445.0,549.55,1360.15,1127.31,3.91,5.72,139.09,2211.84,8325.5,1.02,42.27,130.23,331,2212,10.47,6.2581
462.54,537.17,1264.72,1057.64,7.05,9.03,175.66,1915.35,8015.28,0.94,36.73,164.44,308,1915,14.3,8.553
518.67,642.31,1590.85,1409.76,14.62,21.61,553.45,2388.12,9063.07,1.3,47.61,521.47,394,2388,38.76,23.2064
449.44,556.25,1371.45,1130.27,5.48,8.0,193.6,2222.99,8355.39,1.02,41.87,182.95,334,2223,14.78,8.9812
491.19,607.68,1486.43,1259.11,9.35,13.66,333.51,2324.02,8722.7,1.08,44.59,315.14,366,2324,24.58,14.7533
491.19,607.54,1486.89,1246.21,9.35,13.66,334.77,2324.03,8731.22,1.08,44.35,314.36,365,2324,24.7,14.6684
489.05,604.68,1510.5,1315.23,10.52,15.49,393.57,2319.03,8772.72,1.26,45.53,370.93,370,2319,28.64,17.1269
491.19,607.27,1486.44,1252.09,9.35,13.66,334.14,2324.03,8722.3,1.07,44.57,315.06,365,2324,24.56,14.6755
518.67,643.11,1588.95,1414.1,14.62,21.61,553.37,2388.12,9055.71,1.3,47.67,521.36,393,2388,38.72,23.3283
491.19,607.37,1481.74,1253.97,9.35,13.66,334.36,2324.02,8721.23,1.08,44.54,313.93,367,2324,24.33,14.7774
445.0,550.11,1359.75,1135.73,3.91,5.72,138.86,2211.8,8316.61,1.02,42.23,130.54,331,2212,10.61,6.3255
489.05,604.75,1507.63,1316.76,10.52,15.49,394.14,2319.01,8780.08,1.26,45.55,371.08,372,2319,28.55,17.1284
445.0,549.77,1355.54,1138.42,3.91,5.72,138.48,2211.83,8322.65,1.02,42.36,130.66,332,2212,10.46,6.4248
489.05,605.32,1505.01,1312.32,10.52,15.49,394.38,2318.99,8778.21,1.26,45.61,371.4,370,2319,28.62,16.996
491.19,607.9,1495.03,1261.84,9.35,13.66,333.7,2324.03,8721.37,1.08,44.59,314.5,366,2324,24.42,14.5947
445.0,549.97,1351.78,1134.56,3.91,5.72,138.32,2211.77,8320.1,1.02,42.46,130.61,332,2212,10.55,6.3538
462.54,537.1,1271.77,1059.34,7.05,9.03,175.21,1915.27,8008.19,0.94,36.87,164.36,307,1915,14.14,8.5546
462.54,537.18,1267.45,1052.32,7.05,9.03,175.48,1915.27,8008.38,0.94,36.85,164.65,307,1915,14.32,8.5034
491.19,608.48,1490.96,1267.2,9.35,13.66,334.57,2324.03,8716.93,1.07,44.65,314.25,365,2324,24.32,14.7012
462.54,536.97,1259.74,1046.9,7.05,9.02,175.66,1915.25,8006.61,0.94,37.01,164.79,308,1915,14.26,8.5199
489.05,604.65,1507.63,1316.34,10.52,15.49,394.33,2318.99,8772.85,1.26,45.66,370.63,371,2319,28.52,17.0966
449.44,555.91,1370.93,1136.49,5.48,8.0,194.06,2222.84,8353.05,1.02,42.06,182.91,335,2223,14.77,8.9462
518.67,642.87,1595.16,1412.22,14.62,21.61,552.54,2388.14,9052.95,1.3,47.7,520.33,394,2388,38.7,23.1783
445.0,550.05,1360.12,1129.4,3.91,5.72,138.38,2211.77,8320.68,1.02,42.3,130.67,332,2212,10.69,6.307
449.44,556.01,1361.35,1139.02,5.48,8.0,193.49,2222.87,8343.99,1.02,42.11,182.4,336,2223,14.92,8.8815
491.19,608.4,1486.83,1256.79,9.35,13.66,334.43,2324.06,8731.1,1.08,44.73,314.92,367,2324,24.39,14.6283
491.19,608.12,1487.12,1260.47,9.35,13.66,334.65,2324.01,8720.95,1.08,44.78,314.59,365,2324,24.46,14.5943
491.19,607.78,1487.85,1262.4,9.35,13.66,334.37,2324.01,8728.27,1.08,44.69,314.46,366,2324,24.46,14.6754
449.44,556.28,1373.17,1143.29,5.48,8.0,194.3,2222.84,8344.91,1.02,42.2,182.92,336,2223,14.75,8.8566
491.19,607.6,1489.69,1255.29,9.35,13.66,333.94,2323.98,8722.3,1.08,44.82,314.48,367,2324,24.34,14.6867
491.19,608.15,1488.43,1269.14,9.35,13.66,333.57,2324.04,8723.71,1.07,44.64,313.96,366,2324,24.49,14.6572
518.67,643.17,1600.15,1415.97,14.62,21.61,552.79,2388.17,9046.83,1.3,47.89,520.56,393,2388,38.49,23.2207
445.0,550.26,1356.96,1128.05,3.91,5.71,139.01,2211.73,8316.64,1.02,42.41,130.38,332,2212,10.49,6.3703
489.05,605.42,1507.44,1322.25,10.52,15.5,394.09,2319.14,8777.61,1.26,45.72,370.84,370,2319,28.43,17.0451
462.54,537.39,1265.57,1056.7,7.05,9.03,174.13,1915.2,8012.72,0.94,37.06,164.37,308,1915,14.23,8.4943
489.05,605.65,1508.0,1317.76,10.52,15.5,393.52,2319.04,8779.67,1.26,45.7,370.88,373,2319,28.45,17.0549
518.67,643.06,1597.46,1419.85,14.62,21.61,551.66,2388.2,9057.88,1.3,47.76,520.46,395,2388,38.67,23.1216
462.54,537.59,1267.84,1058.79,7.05,9.03,175.42,1915.19,8011.68,0.94,37.16,164.07,309,1915,14.09,8.5579
445.0,550.45,1359.6,1139.53,3.91,5.72,137.62,2211.61,8316.36,1.02,42.32,129.72,333,2212,10.58,6.3055
449.44,556.18,1370.91,1137.1,5.48,8.0,194.23,2222.84,8344.77,1.02,42.18,182.53,337,2223,14.73,8.8241
491.19,608.09,1488.22,1264.9,9.35,13.66,333.86,2324.0,8720.82,1.08,44.89,314.27,368,2324,24.52,14.6219
449.44,556.29,1368.59,1142.45,5.48,8.0,194.23,2222.74,8341.98,1.02,42.36,182.99,336,2223,14.65,8.8061
489.05,605.5,1506.53,1326.89,10.52,15.5,392.71,2319.16,8765.03,1.26,45.8,371.08,372,2319,28.33,17.0488
445.0,550.73,1361.2,1136.86,3.91,5.72,138.16,2211.6,8310.73,1.02,42.5,130.54,333,2212,10.52,6.3343
462.54,537.55,1265.68,1058.59,7.05,9.03,175.06,1915.13,7997.89,0.94,36.98,164.78,311,1915,14.16,8.47
449.44,556.39,1377.56,1141.86,5.48,8.0,194.08,2222.81,8338.37,1.02,42.35,182.25,337,2223,14.76,8.919
449.44,556.31,1371.56,1138.15,5.48,8.0,192.77,2222.72,8346.43,1.02,42.41,182.13,336,2223,14.72,8.7913
445.0,550.51,1354.02,1133.73,3.91,5.71,138.5,2211.63,8313.74,1.02,42.66,130.5,332,2212,10.54,6.2458
445.0,550.48,1363.42,1136.15,3.91,5.71,138.39,2211.64,8312.96,1.02,42.64,130.01,333,2212,10.44,6.3383
445.0,549.79,1366.47,1143.32,3.91,5.72,138.59,2211.52,8309.16,1.02,42.76,130.03,334,2212,10.52,6.3971
489.05,605.54,1506.33,1322.54,10.52,15.5,393.46,2319.17,8770.87,1.26,46.13,370.52,372,2319,28.31,16.9907
445.0,550.79,1361.36,1139.25,3.91,5.72,137.74,2211.48,8302.61,1.02,42.44,129.73,333,2212,10.43,6.2499
518.67,643.44,1601.99,1420.48,14.62,21.61,551.68,2388.27,9044.21,1.3,48.15,519.93,396,2388,38.29,23.2055
445.0,551.16,1362.87,1154.28,3.91,5.72,138.79,2211.49,8312.29,1.02,42.85,130.01,332,2212,10.58,6.3873
518.67,643.86,1596.91,1433.55,14.62,21.61,551.33,2388.24,9045.7,1.3,48.06,519.67,395,2388,38.42,23.0206
462.54,537.1,1277.36,1066.02,7.05,9.03,175.03,1915.01,8003.47,0.94,37.29,164.15,310,1915,14.12,8.4997
462.54,537.26,1270.97,1065.26,7.05,9.03,175.13,1915.1,8006.29,0.94,37.25,164.15,308,1915,14.03,8.4312
518.67,643.29,1603.39,1426.16,14.62,21.61,551.48,2388.32,9041.68,1.3,48.26,520.09,396,2388,38.43,23.0992
491.19,608.41,1496.63,1272.78,9.35,13.66,333.24,2324.07,8715.33,1.08,45.11,313.82,366,2324,24.02,14.5394
489.05,603.8,1495.46,1304.8,10.52,15.49,395.19,2318.85,8784.42,1.26,45.17,372.13,368,2319,28.74,17.1829
445.0,549.22,1347.1,1120.82,3.91,5.71,138.86,2212.09,8325.45,1.02,41.73,130.4,331,2212,10.69,6.3667
449.44,555.45,1355.21,1135.24,5.48,8.0,195.88,2223.1,8352.98,1.02,41.89,183.09,335,2223,14.94,9.0129
445.0,549.15,1349.03,1120.96,3.91,5.72,138.67,2212.06,8330.65,1.02,41.92,131.31,329,2212,10.64,6.3382
449.44,555.43,1365.77,1123.0,5.48,8.0,194.89,2223.05,8357.93,1.02,41.76,183.67,334,2223,14.95,8.818
489.05,603.99,1503.93,1300.27,10.52,15.49,394.71,2318.84,8788.6,1.26,45.07,371.78,369,2319,28.66,17.2332
449.44,555.37,1358.49,1121.49,5.48,8.0,194.99,2223.05,8350.42,1.02,41.78,183.55,333,2223,14.89,8.9604
445.0,549.63,1351.78,1121.86,3.91,5.72,139.56,2212.05,8322.21,1.02,41.82,130.95,329,2212,10.75,6.3714
489.05,604.0,1491.46,1306.84,10.52,15.49,395.49,2318.87,8784.84,1.26,45.1,372.63,368,2319,28.52,17.1772
489.05,604.2,1497.21,1296.11,10.52,15.49,395.06,2318.81,8785.77,1.26,45.35,372.21,368,2319,28.72,17.0743
462.54,536.82,1259.98,1044.38,7.05,9.02,175.85,1915.39,8013.15,0.94,36.55,164.93,306,1915,14.27,8.6276
518.67,642.45,1580.84,1398.91,14.62,21.61,554.64,2387.95,9057.88,1.3,47.14,522.49,392,2388,39.18,23.4517
518.67,642.29,1588.24,1403.03,14.62,21.61,554.05,2387.98,9056.89,1.3,47.2,521.61,394,2388,38.86,23.5337
491.19,607.19,1482.15,1243.79,9.35,13.65,334.5,2323.92,8724.61,1.08,44.12,314.68,364,2324,24.58,14.6946
462.54,536.49,1254.28,1047.59,7.05,9.03,176.18,1915.46,8018.75,0.94,36.56,164.65,307,1915,14.13,8.5879
445.0,549.06,1349.47,1122.14,3.91,5.72,138.77,2212.13,8319.73,1.02,41.96,130.81,329,2212,10.49,6.353
449.44,555.06,1371.8,1127.2,5.48,8.0,194.93,2223.08,8355.87,1.02,41.92,183.16,332,2223,14.76,8.9886
445.0,549.33,1342.63,1118.58,3.91,5.71,138.61,2212.09,8326.1,1.02,41.75,130.85,329,2212,10.8,6.4634
491.19,607.21,1479.65,1238.74,9.35,13.65,335.2,2323.93,8733.93,1.08,44.18,315.25,364,2324,24.79,14.6457
491.19,607.28,1484.4,1241.93,9.35,13.65,335.32,2323.96,8730.63,1.08,44.02,315.7,364,2324,24.24,14.7171
491.19,607.15,1473.2,1248.48,9.35,13.65,334.47,2323.95,8732.02,1.08,44.27,315.82,364,2324,24.69,14.7354
449.44,555.35,1360.79,1116.68,5.48,8.0,194.9,2223.13,8352.64,1.02,41.68,183.45,333,2223,14.93,8.9322
462.54,536.96,1256.1,1047.49,7.05,9.02,175.21,1915.44,8019.86,0.94,36.8,164.58,306,1915,14.43,8.6156
449.44,555.97,1364.28,1128.3,5.48,8.0,195.41,2223.06,8355.68,1.02,41.57,183.4,334,2223,15.07,8.88
449.44,555.12,1355.8,1126.11,5.48,8.0,195.23,2223.09,8364.39,1.02,41.55,183.57,333,2223,14.9,8.9373
489.05,604.13,1502.6,1298.81,10.52,15.49,395.14,2318.83,8786.47,1.26,45.21,372.61,368,2319,28.69,17.2215
449.44,554.76,1361.81,1119.09,5.48,8.0,194.93,2223.1,8357.81,1.02,41.69,183.37,333,2223,14.81,8.9318
491.19,607.65,1474.0,1248.53,9.35,13.65,335.25,2323.92,8732.67,1.08,44.16,315.04,364,2324,24.64,14.6811
462.54,536.08,1249.57,1037.62,7.05,9.02,175.76,1915.49,8017.06,0.94,36.58,164.91,306,1915,14.34,8.4523
445.0,549.34,1350.25,1128.01,3.91,5.72,139.53,2212.13,8330.17,1.02,41.92,130.63,329,2212,10.6,6.4448
462.54,536.88,1266.05,1039.63,7.05,9.03,176.23,1915.47,8008.86,0.94,36.47,165.07,306,1915,14.17,8.6104
518.67,642.05,1585.86,1406.81,14.62,21.61,554.35,2388.01,9067.26,1.3,47.2,522.62,392,2388,39.02,23.4835
462.54,536.55,1263.04,1038.6,7.05,9.02,175.87,1915.47,8013.57,0.94,36.75,164.21,306,1915,14.37,8.6565
445.0,549.69,1342.17,1126.02,3.91,5.72,138.56,2212.02,8323.6,1.02,42.03,130.96,330,2212,10.65,6.3027
489.05,604.98,1502.1,1298.0,10.52,15.49,394.53,2318.84,8781.09,1.26,45.36,372.37,368,2319,28.72,17.1934
445.0,549.34,1349.6,1112.8,3.91,5.71,139.01,2212.02,8327.0,1.02,42.02,130.67,330,2212,10.62,6.4459
489.05,604.6,1501.58,1304.94,10.52,15.49,395.12,2318.87,8785.72,1.26,45.24,371.59,367,2319,28.68,17.2873
489.05,604.46,1496.34,1295.8,10.52,15.49,395.05,2318.86,8787.16,1.26,45.22,371.99,369,2319,28.77,17.1462
445.0,549.3,1360.3,1127.74,3.91,5.72,139.14,2212.14,8327.85,1.02,42.0,130.15,332,2212,10.79,6.3511
491.19,607.01,1475.64,1245.79,9.35,13.65,335.32,2323.98,8731.4,1.08,44.3,315.13,365,2324,24.49,14.7343
518.67,642.3,1585.33,1398.1,14.62,21.61,554.45,2388.08,9068.56,1.3,47.22,522.63,392,2388,39.12,23.3929
518.67,642.35,1587.8,1399.01,14.62,21.61,554.18,2388.01,9051.26,1.3,47.03,522.12,392,2388,39.2,23.3344
462.54,537.09,1266.77,1048.98,7.05,9.03,175.57,1915.45,8016.19,0.94,36.57,164.08,306,1915,14.22,8.5409
449.44,555.56,1355.0,1123.72,5.48,8.0,194.25,2223.04,8349.25,1.02,41.8,183.5,334,2223,14.89,8.8343
491.19,607.16,1467.33,1244.45,9.35,13.66,335.09,2323.97,8734.19,1.08,44.19,314.82,366,2324,24.73,14.7755
445.0,549.21,1355.54,1127.16,3.91,5.71,139.18,2212.06,8325.75,1.02,41.83,130.52,330,2212,10.71,6.3219
445.0,549.36,1355.48,1123.67,3.91,5.72,139.1,2212.18,8328.31,1.02,41.91,130.67,331,2212,10.75,6.4524
491.19,607.8,1474.43,1241.75,9.35,13.65,335.14,2323.98,8731.54,1.08,44.26,315.95,364,2324,24.62,14.6218
